Vehicle_Age_Years,Odometer_Reading_km,Ambient_Temperature_C,Engine_Temp_C,Engine_RPM,Oil_Pressure_psi,Coolant_Level_pct,Battery_Voltage_V,Mass_Airflow_Rate_gs,Throttle_Position_pct,Brake_Pad_Wear_pct,Tire_Pressure_psi,Vibration_Level_mm_s,Fuel_Consumption_L_100km,km_per_year,temp_difference,Brand_Hyundai,Brand_Mahindra,Brand_Maruti Suzuki,Brand_Tata,Model_Baleno,Model_City,Model_Creta,Model_Dzire,Model_Harrier,Model_Nexon,Model_Scorpio,Model_Swift,Model_Thar,Model_Tiago,Model_Venue,Model_Wagon R,Model_XUV300,Model_i10
9,104606,14.4,105.8,1566.0,48.4,86.2,13.6,7.3,58.2,36.9,31.3,1.0,7.7,10460.6,91.39999999999999,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8,92632,25.9,91.0,1039.0,46.5,74.3,13.4,14.1,20.9,58.4,33.7,3.4,7.1,10292.444444444445,65.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3,32762,23.2,101.9,2416.0,29.8,76.2,13.3,13.1,19.3,96.8,32.1,2.8,9.7,8190.5,78.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,20788,23.3,98.5,1876.0,31.3,71.2,13.7,4.5,28.1,7.3,33.3,3.9,8.5,6929.333333333333,75.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12,140528,36.9,98.2,1905.0,45.2,81.6,13.4,14.9,58.1,22.1,34.2,3.1,5.6,10809.846153846154,61.300000000000004,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8,92632,37.9,116.19999999999999,1765.0,62.7,100.0,13.6,13.1,41.2,71.0,34.9,3.2,8.9,10292.444444444445,78.29999999999998,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,20788,18.8,100.2,947.0,43.6,78.1,12.5,9.3,37.4,54.8,33.0,0.9,12.0,6929.333333333333,81.4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
14,164476,28.6,89.2,931.0,61.7,72.1,13.2,4.7,31.4,59.6,34.6,1.9,8.2,10965.066666666668,60.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
10,116580,44.8,116.19999999999999,1737.0,35.4,82.1,14.3,12.4,51.1,85.7,32.1,3.6,7.0,10598.181818181818,71.39999999999999,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
14,164476,43.9,88.1,2035.0,59.9,78.9,14.5,14.8,35.3,97.2,32.3,3.9,6.3,10965.066666666668,44.199999999999996,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,32762,35.9,92.6,2218.0,36.0,72.8,13.1,6.7,43.8,34.9,28.749999999999996,3.0,9.9,8190.5,56.699999999999996,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11,128554,26.2,97.1,2091.0,41.9,72.8,11.8,10.8,35.6,78.8,34.6,1.3,7.8,10712.833333333334,70.89999999999999,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7,80658,21.6,94.4,2428.0,46.5,76.8,12.2,14.8,25.2,88.3,34.7,2.8,6.2,10082.25,72.80000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13,152502,26.1,103.7,2562.0,35.0,74.1,13.0,4.7,23.8,55.9,34.6,2.8,7.2,10893.0,77.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
9,104606,11.6,94.8,932.0,36.4,81.0,13.8,8.5,17.7,99.9,32.5,1.2,11.6,10460.6,83.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
12,140528,35.3,113.7,2470.0,61.7,85.1,14.4,9.3,36.3,91.2,32.5,3.8,5.3,10809.846153846154,78.4,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8,92632,27.9,101.5,1523.0,64.2,96.6,13.3,13.2,38.7,74.4,28.749999999999996,3.1,9.8,10292.444444444445,73.6,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4,44736,26.1,102.0,1003.0,61.2,75.4,12.7,10.7,53.7,16.8,32.8,4.0,9.2,8947.2,75.9,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
14,164476,38.3,100.0,743.0,25.2,84.0,12.4,13.5,59.8,86.7,31.5,2.4,6.0,10965.066666666668,61.7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3,32762,27.3,91.8,2228.0,52.2,93.7,13.9,7.8,51.1,37.2,32.7,3.6,10.1,8190.5,64.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7,80658,27.6,94.6,2109.745661210008,48.4,74.6,13.4,5.2,17.6,40.1,31.2,1.0,5.9,10082.25,67.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,20788,43.6,98.8,2001.0,34.6,94.6,13.6,20.1,19.1,64.8,32.2,2.9,7.5,6929.333333333333,55.199999999999996,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10,116580,15.0,101.1,894.0,42.5,77.2,12.9,4.4,33.4,18.7,34.4,1.6,11.8,10598.181818181818,86.1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5,56710,10.3,110.9,1995.0,47.3,70.5,13.2,3.3,31.4,89.1,34.6,1.3,8.9,9451.666666666666,100.60000000000001,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,20788,35.5,104.8,1408.0,38.4,79.7,13.7,4.8,58.0,11.4,31.8,0.7,6.0,6929.333333333333,69.3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8,92632,38.0,94.8,2328.0,35.9,91.7,14.0,11.3,58.4,65.8,31.7,3.0,6.4,10292.444444444445,56.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9,104606,35.3,111.1,1189.0,46.1,73.2,12.8,6.1,22.7,90.3,33.8,0.7,6.1,10460.6,75.8,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7,80658,42.2,95.8,897.0,28.6,86.1,13.9,7.9,54.6,62.0,31.4,0.9,11.5,10082.25,53.599999999999994,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4,44736,15.7,102.0,2475.0,51.5,98.3,12.7,5.8,57.9,61.8,31.8,3.3,6.6,8947.2,86.3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6,68684,39.6,90.5,1549.0,49.1,78.9,11.9,6.3,18.4,61.0,33.1,1.1,7.3,9812.0,50.9,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
11,128554,25.0,97.9,2126.0,27.6,98.6,13.5,10.8,27.3,48.6,31.8,1.4,10.1,10712.833333333334,72.9,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7,80658,28.5,89.4,2639.0,48.4,87.8,12.6,14.3,29.9,62.9,33.1,3.4,11.5,10082.25,60.900000000000006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,152502,34.9,102.2,1200.0,36.4,91.5,12.9,8.9,41.4,71.4,32.4,0.6,7.1,10893.0,67.30000000000001,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,8814,39.7,96.3,709.0477013784057,52.7,84.4,13.1,10.0,53.9,60.6,34.8,0.7,5.2,4407.0,56.599999999999994,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4,44736,35.8,101.7,2076.0,26.7,85.9,13.0,4.8,53.2,90.1,33.6,3.8,6.9,8947.2,65.9,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
9,104606,25.1,93.6,1956.0,62.8,86.6,13.0,3.9,49.8,83.3,34.9,3.6,5.4,10460.6,68.5,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,20788,38.0,98.3,1181.0,45.6,92.6,13.6,4.8,34.7,58.9,32.1,3.1,11.4,6929.333333333333,60.3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7,80658,28.5,96.0,1156.0,48.8,91.6,13.8,20.2,44.5,79.3,31.1,2.6,5.4,10082.25,67.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,8814,43.9,97.4,2069.0,58.6,88.6,14.3,11.0,21.3,78.6,31.2,3.0,6.5,4407.0,53.50000000000001,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6,68684,31.9,101.9,1200.0,53.1,72.0,12.5,10.9,33.9,62.9,32.1,2.7,9.0,9812.0,70.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
10,116580,14.4,98.6,2200.0,51.2,99.8,13.7,9.7,50.7,89.1,33.8,2.6,10.2,10598.181818181818,84.19999999999999,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3,32762,28.6,97.3,1080.0,53.8,88.1,13.8,9.6,40.3,47.8,33.7,2.5,8.7,8190.5,68.69999999999999,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
10,116580,22.0,89.1,2178.0,46.4,76.3,14.2,11.2,25.9,54.4,33.9,1.8,5.3,10598.181818181818,67.1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
9,104606,32.8,88.7,2095.0,38.3,91.9,12.7,4.4,45.7,90.4,34.3,3.4,8.8,10460.6,55.900000000000006,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3,32762,37.3,116.19999999999999,1043.0,45.8,85.1,13.2,9.3,24.9,83.4,33.3,3.2,6.5,8190.5,78.89999999999999,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3,32762,37.5,102.5,1370.0,27.7,87.1,13.6,8.1,51.1,50.1,33.9,3.4,7.7,8190.5,65.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3,32762,36.3,98.3,1934.0,27.3,86.5,13.4,9.3,35.9,62.6,31.5,3.6,11.3,8190.5,62.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4,44736,36.8,89.0,1579.0,30.0,87.5,13.0,9.2,33.7,19.5,32.3,2.1,10.4,8947.2,52.2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3,32762,42.3,88.3,2118.0,18.1,91.9,13.6,4.8,38.6,53.5,33.0,2.5,5.2,8190.5,46.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
13,152502,21.7,105.6,1197.0,40.9,85.8,14.4,14.0,29.5,66.8,32.8,1.4,5.5,10893.0,83.89999999999999,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7,80658,27.1,99.5,1756.4197111967271,43.1,92.6,13.3,12.9,39.9,36.9,31.9,1.1,7.3,10082.25,72.4,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5,56710,13.1,93.8,1748.0,45.2,99.4,14.0,3.7,30.2,92.8,34.5,3.7,9.7,9451.666666666666,80.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,92632,44.1,96.0,1854.0,62.1,88.3,13.9,5.4,21.5,74.6,32.4,2.3,9.1,10292.444444444445,51.9,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5,56710,30.0,98.0,1722.0,67.2,85.2,14.3,10.9,21.2,66.5,28.749999999999996,1.6,9.4,9451.666666666666,68.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,20788,37.4,116.19999999999999,1687.0,60.1,80.8,13.1,5.2,41.0,72.1,31.0,2.5,7.6,6929.333333333333,78.79999999999998,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,32762,35.2,103.2,2440.0,46.2,90.6,14.0,13.2,22.2,24.1,32.5,3.0,6.4,8190.5,68.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
13,152502,30.3,101.2,2119.0,34.3,92.6,13.5,9.1,46.8,66.9,35.0,3.4,5.3,10893.0,70.9,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
9,104606,28.7,103.0,1621.0,28.6,85.1,12.6,9.3,15.5,80.4,31.5,2.3,6.7,10460.6,74.3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,8814,16.0,105.1,1128.855012051025,38.4,85.4,13.8,6.9,52.0,53.9,31.7,0.5,8.3,4407.0,89.1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
13,152502,35.1,116.19999999999999,1236.0,56.7,80.1,13.6,14.2,34.7,30.8,31.1,2.4,10.1,10893.0,81.1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,8814,14.4,116.19999999999999,782.0,36.9,75.1,13.0,9.9,24.4,94.0,32.1,1.0,7.8,4407.0,101.79999999999998,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8,92632,19.7,93.9,1087.0,35.9,80.2,13.5,20.9,40.2,57.4,34.8,3.8,5.9,10292.444444444445,74.2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5,56710,13.1,93.0,1814.9271412303196,31.1,97.2,12.8,10.3,51.0,90.9,34.0,2.1,8.2,9451.666666666666,79.9,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
13,152502,23.3,88.8,1107.0,46.3,94.4,12.7,7.2,50.1,44.6,34.8,2.7,9.4,10893.0,65.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
13,152502,18.7,100.0,2001.0,18.8,92.9,12.7,10.0,43.7,37.2,31.7,2.5,9.6,10893.0,81.3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3,32762,37.0,94.1,1134.0,29.5,75.6,13.3,13.3,40.8,75.4,28.749999999999996,2.6,5.7,8190.5,57.099999999999994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,20788,33.0,92.8,719.0,33.5,99.6,12.8,5.0,33.4,20.7,31.5,3.0,9.6,6929.333333333333,59.8,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,20788,16.4,101.5,1100.0,35.4,75.1,13.5,9.8,15.3,41.1,31.6,2.7,7.9,6929.333333333333,85.1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,8814,28.7,103.0,827.0,39.9,80.8,13.8,10.0,31.2,82.8,34.3,3.1,10.8,4407.0,74.3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,56710,15.0,90.4,2187.0,61.5,87.7,11.5,6.7,39.5,55.4,31.4,3.1,10.7,9451.666666666666,75.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8,92632,21.6,97.4,3153.0,38.5,70.7,13.8,13.0,34.3,68.7,34.9,0.7,8.8,10292.444444444445,75.80000000000001,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
14,164476,10.4,102.7,1586.0,59.6,74.5,11.9,14.1,22.6,53.2,32.8,1.1,9.3,10965.066666666668,92.3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,20788,31.4,103.4,2206.0,65.6,84.4,13.0,4.4,51.7,75.2,34.6,3.0,8.4,6929.333333333333,72.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,32762,20.5,92.1,1204.0,64.6,77.4,13.1,6.9,31.6,81.5,31.5,2.7,8.2,8190.5,71.6,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
11,128554,11.0,94.8,2108.0,49.9,99.1,12.5,10.7,51.4,66.4,31.0,1.7,5.7,10712.833333333334,83.8,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
10,116580,14.1,103.1,2740.0,45.9,71.4,13.6,3.1,30.3,40.9,31.1,2.7,8.2,10598.181818181818,89.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4,44736,38.2,91.2,1602.9463772627348,48.6,90.4,13.4,3.6,28.8,73.5,33.0,3.3,8.0,8947.2,53.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7,80658,37.0,97.1,1907.0,51.1,85.1,12.5,9.3,26.8,91.7,31.7,2.5,8.0,10082.25,60.099999999999994,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
12,140528,23.4,95.1,1989.0,39.5,77.8,13.2,4.5,23.8,21.8,31.7,1.3,8.7,10809.846153846154,71.69999999999999,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,8814,44.3,93.4,987.0,45.8,87.8,14.0,10.5,27.3,86.0,34.4,2.0,9.4,4407.0,49.10000000000001,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6,68684,42.0,92.1,1485.0,32.9,80.5,13.0,8.1,45.5,74.1,33.1,2.3,6.8,9812.0,50.099999999999994,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3,32762,29.1,90.2,963.0,67.3,97.3,13.9,4.5,19.1,23.1,34.3,2.5,7.6,8190.5,61.1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
10,116580,36.8,98.0,1267.0,36.8,95.0,11.5,14.3,41.5,47.6,33.2,1.3,11.4,10598.181818181818,61.2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
10,116580,39.3,88.9,1711.0,54.3,78.4,14.0,20.0,39.7,38.1,31.3,2.0,6.9,10598.181818181818,49.60000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,32762,12.7,99.5,1918.0,58.6,71.0,13.1,9.0,21.7,90.8,32.7,2.1,7.4,8190.5,86.8,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,8814,33.0,98.6,1860.0,59.0,75.7,12.7,6.0,29.6,68.1,34.8,3.2,5.4,4407.0,65.6,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,32762,29.3,99.1,3477.5,30.1,99.0,14.2,8.1,29.8,40.1,32.4,0.8,8.3,8190.5,69.8,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,32762,33.2,91.8,867.0,64.4,71.6,12.8,4.1,37.8,61.7,34.0,2.7,5.1,8190.5,58.599999999999994,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11,128554,31.7,94.3,750.0964499093081,67.0,72.1,13.8,11.9,45.2,59.4,31.7,3.2,7.7,10712.833333333334,62.599999999999994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,32762,35.6,101.6,2638.0,36.4,95.5,12.6,13.0,25.2,87.0,33.9,3.5,9.6,8190.5,66.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,20788,38.9,112.0,1895.0,62.0,95.0,14.1,13.0,15.8,71.1,34.9,1.9,5.7,6929.333333333333,73.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,20788,31.7,104.7,790.0,64.9,87.4,13.7,14.9,19.9,38.2,28.749999999999996,2.7,11.5,6929.333333333333,73.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5,56710,22.0,114.2,1744.0,41.3,98.8,12.6,12.6,54.9,47.2,33.5,2.2,10.2,9451.666666666666,92.2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
