Vehicle_ID,Brand,Model,Vehicle_Age_Years,Odometer_Reading_km,Ambient_Temperature_C,Engine_Temp_C,Engine_RPM,Oil_Pressure_psi,Coolant_Level_pct,Battery_Voltage_V,Mass_Airflow_Rate_gs,Throttle_Position_pct,Brake_Pad_Wear_pct,Tire_Pressure_psi,Vibration_Level_mm_s,Fuel_Consumption_L_100km,Fault_Status,Faulty_Unit,Fault_Type,Fault_Severity
DL5CCI6672,Maruti Suzuki,Wagon R,11,128554,15.6,88.2,1679.0,31.5,80.7,14.4,17.9,39.6,63.3,34.3,1.8,10.0,1,Sensors,MAF Sensor Failure,6
DL1CBZ6221,Hyundai,Venue,1,8814,16.9,99.4,2298.0,31.8,93.3,14.2,9.3,59.7,53.7,33.4,0.7,9.2,0,No Fault,No Fault,0
DL6CHM8165,Maruti Suzuki,Swift,4,44736,24.5,104.4,705.0,61.1,76.2,12.8,14.6,31.8,90.7,33.1,1.8,11.7,0,No Fault,No Fault,0
DL9CQU4834,Maruti Suzuki,Wagon R,11,128554,40.0,94.0,1629.193894622752,40.4,87.1,12.8,14.8,55.2,77.9,34.4,4.0,10.9,1,Fuel System,Fuel Injector Clog,6
DL12CUN6705,hyundai,Creta,11,128554,40.8,95.9,1961.0,60.0,70.9,12.7,10.6,40.3,78.0,33.7,3.4,9.5,0,No Fault,No Fault,0
DL10CXA3898,Honda,City,5,56710,18.2,102.1,1061.7718764950996,38.6,70.8,12.6,8.7,23.5,80.0,32.8,1.9,11.9,1,Fuel System,Fuel Injector Clog,5
DL3CEW4903,Mahindra,Scorpio,9,104606,27.4,88.1,1626.0,46.4,80.4,14.2,12.5,52.5,99.5,33.5,2.2,10.9,0,No Fault,No Fault,0
DL10CQW4122,Mahindra,Thar,8,92632,21.5,103.1,2335.0,35.5,82.1,13.2,8.8,37.7,66.4,23.3,1.2,10.2,1,Tires,Low Tire Pressure,3
DL4CLU1698,Hyundai,Creta,10,116580,40.7,99.8,1131.0,52.5,96.8,12.1,12.7,21.5,77.4,32.2,1.9,9.8,1,Electrical System,Charging Failure,7
DL7CQW4607,Maruti Suzuki,Swift,5,56710,41.9,90.0,1327.0,27.2,93.9,12.7,12.7,17.6,89.8,31.7,1.5,7.5,1,Engine,Low Oil Pressure,10
DL9CAZ7157,mahindra,Thar,13,152502,42.8,104.0,1326.0,33.8,,12.7,,30.6,38.7,33.8,1.5,9.0,1,Sensors,MAF Sensor Failure,4
DL9COP7499,Honda,City,7,80658,26.0,98.7,2282.0,66.3,71.8,14.3,12.8,41.5,98.1,35.0,0.8,8.0,1,Transmission,Transmission Slip,10
DL5CTY6414,Honda,City,11,128554,33.3,104.2,2303.0,32.3,98.5,13.4,20.0,27.1,49.7,32.3,1.6,7.3,1,Sensors,MAF Sensor Failure,5
DL1CEL5753,Maruti Suzuki,Dzire,5,56710,31.8,88.7,1467.0,66.2,91.8,12.5,11.9,37.3,15.4,32.9,3.9,6.8,1,Brake System,Worn Brakes,5
DL12CAX3787,Tata,Tiago,3,32762,25.4,96.1,772.1928419743995,38.2,95.5,12.8,3.8,36.6,71.6,34.2,2.9,10.4,1,Fuel System,Fuel Injector Clog,5
DL3CKT7110,Maruti Suzuki,Dzire,11,128554,41.5,121.0,1416.0,63.4,82.2,13.2,7.7,35.1,80.4,34.7,0.5,10.3,1,Cooling System,Overheating,7
DL5CTV5640,hyundai,Venue,6,68684,34.3,105.6,1392.0,67.1,,11.9,,43.8,94.5,34.3,0.8,11.5,1,Electrical System,Charging Failure,7
DL7CUN8966,tata,Nexon,6,68684,30.5,89.4,2244.0,41.7,84.4,14.2,13.5,39.7,8.1,32.0,1.2,6.7,1,Brake System,Worn Brakes,4
DL9CES2377,Honda,City,1,8814,34.5,99.5,635.6894084896663,35.7,73.8,13.7,7.6,38.1,44.9,32.8,3.8,6.9,1,Fuel System,Fuel Injector Clog,4
DL6COV6148,Maruti Suzuki,Wagon R,8,92632,40.9,105.0,763.0,39.0,98.8,12.6,5.6,26.3,52.2,25.7,3.7,11.9,1,Tires,Low Tire Pressure,3
DL3CNN8139,maruti suzuki,Dzire,14,164476,34.9,103.4,1462.082374308163,53.3,88.1,13.2,7.5,57.1,81.7,31.1,2.4,9.8,1,Fuel System,Fuel Injector Clog,4
DL8CTO9347,Maruti Suzuki,Wagon R,10,116580,30.9,95.2,898.0,66.8,78.0,12.7,5.6,16.2,51.5,34.6,1.6,11.8,0,No Fault,No Fault,0
DL11CEC4370,Hyundai,i10,5,56710,28.2,104.1,1789.0,58.5,90.4,11.7,11.2,28.2,95.3,32.7,1.8,10.5,1,Electrical System,Charging Failure,7
DL8CRJ6018,Hyundai,i10,9,104606,31.0,99.1,1898.0,35.1,70.5,12.7,15.0,42.6,70.9,34.7,3.0,9.0,0,No Fault,No Fault,0
DL2CMG4952,Maruti Suzuki,Dzire,3,32762,17.4,93.8,1095.0,60.4,86.5,12.7,22.2,53.5,96.0,31.4,0.9,6.5,1,Sensors,MAF Sensor Failure,4
DL3CBP1851,Mahindra,Thar,6,68684,32.7,92.8,2337.0,39.4,93.0,14.5,12.8,15.6,20.3,34.7,2.4,5.6,1,Brake System,Worn Brakes,4
DL4CMW8307,Mahindra,Scorpio,1,8814,33.3,112.9,2247.0,40.7,76.7,14.4,5.7,17.4,76.1,32.6,0.6,5.2,1,Cooling System,Overheating,9
DL12CHD8709,Mahindra,Scorpio,1,8814,37.8,92.9,1686.0,43.3,74.7,14.1,24.9,29.8,89.0,34.6,1.1,11.7,1,Sensors,MAF Sensor Failure,5
DL1CBK8218,Maruti Suzuki,Dzire,7,80658,18.3,104.5,2265.0,45.5,93.4,12.4,11.7,56.7,70.6,31.3,2.6,6.6,1,Transmission,Transmission Slip,10
DL5CWU6626,Maruti Suzuki,Baleno,3,32762,38.5,103.1,2376.0,50.0,77.9,14.4,4.5,50.0,61.7,33.0,3.9,6.5,0,No Fault,No Fault,0
DL11CYJ8627,Maruti Suzuki,Baleno,12,140528,32.0,102.7,2045.0606213390429,43.0,83.2,13.5,10.6,50.2,66.4,31.8,2.8,9.0,1,Fuel System,Fuel Injector Clog,4
DL5CJX7158,Maruti Suzuki,Wagon R,14,164476,33.2,105.3,2980.0,39.2,97.1,12.7,12.1,50.3,43.0,33.6,1.9,6.7,1,Transmission,Transmission Slip,9
DL8CFS4616,Maruti Suzuki,Swift,2,20788,29.7,88.2,964.0,24.9,86.2,12.6,4.2,36.3,31.5,32.6,2.0,6.6,1,Engine,Low Oil Pressure,10
DL10CPT4733,Tata,Harrier,8,92632,15.8,99.7,1148.94622596342,32.1,81.4,13.1,3.1,56.7,92.6,33.9,2.3,9.4,1,Fuel System,Fuel Injector Clog,5
DL10CGY4077,Maruti Suzuki,Swift,6,68684,15.9,91.6,2223.0,47.5,91.5,13.4,12.5,56.2,31.3,24.9,2.8,9.4,1,Tires,Low Tire Pressure,2
DL9CKG9555,Hyundai,Creta,13,152502,18.1,95.9,2356.0,64.0,96.5,12.6,19.5,30.2,56.6,33.1,2.4,11.6,1,Sensors,MAF Sensor Failure,6
DL10CIY1670,Tata,Harrier,1,8814,18.0,108.3,1570.0,41.0,92.2,13.5,10.9,30.3,98.3,31.0,3.4,7.5,1,Cooling System,Overheating,7
DL5COQ5730,Maruti Suzuki,Baleno,6,68684,44.9,91.7,732.0,21.0,95.0,14.0,9.9,43.3,72.0,34.1,3.5,10.4,1,Engine,Low Oil Pressure,10
DL9CPO5310,Maruti Suzuki,Dzire,14,164476,25.2,98.0,1414.0,53.0,96.9,14.5,5.8,19.3,92.2,31.1,3.4,9.6,0,No Fault,No Fault,0
DL3CON6769,Maruti Suzuki,Swift,11,128554,16.7,99.8,1134.0,53.5,83.2,13.2,13.9,44.9,48.5,33.0,3.4,8.7,0,No Fault,No Fault,0
DL9CWC8289,Maruti Suzuki,Dzire,3,32762,22.3,102.5,3642.0,58.2,85.2,12.6,5.5,52.3,94.6,32.2,2.9,8.2,1,Transmission,Transmission Slip,8
DL10COP7121,Hyundai,Venue,3,32762,26.9,100.6,1250.0183889364832,55.6,87.1,12.8,4.3,56.6,42.7,32.7,3.6,8.7,1,Fuel System,Fuel Injector Clog,5
DL3CDR9295,Honda,Amaze,1,8814,25.1,100.5,1068.0,47.5,86.5,13.6,6.1,35.4,16.4,31.0,3.0,6.9,1,Brake System,Worn Brakes,4
DL12CGE7325,Hyundai,Creta,7,80658,39.3,100.4,1604.0,45.9,78.1,13.5,9.2,46.6,83.0,33.4,1.1,8.0,0,No Fault,No Fault,0
DL8CCJ5341,Maruti Suzuki,Wagon R,5,56710,11.4,97.3,1750.0,48.9,90.6,12.7,15.0,24.0,80.5,32.1,3.1,10.5,0,No Fault,No Fault,0
DL7CNZ5340,Tata,Tiago,3,32762,22.9,103.9,2473.0,22.1,78.5,14.3,14.0,59.8,97.4,32.0,3.3,10.0,1,Engine,Low Oil Pressure,10
DL12CFB7139,Mahindra,XUV300,5,56710,31.1,95.5,1963.0,33.8,94.7,13.6,9.3,25.8,87.3,32.6,2.3,6.7,0,No Fault,No Fault,0
DL4CBJ2293,Tata,Tiago,6,68684,22.4,105.3,1315.0,57.3,84.3,13.1,10.6,15.3,77.1,33.9,1.6,11.7,0,No Fault,No Fault,0
DL4CQA4672,Maruti Suzuki,Dzire,12,140528,39.8,88.0,1852.0,50.9,83.5,13.5,18.6,48.3,44.9,32.2,2.1,11.2,1,Sensors,MAF Sensor Failure,4
DL2CJS7822,Honda,City,13,152502,40.1,99.5,1346.5914196451029,57.0,85.1,13.3,4.0,49.7,83.5,34.7,1.5,5.1,1,Fuel System,Fuel Injector Clog,6
DL12CGG6138,Maruti Suzuki,Dzire,14,164476,18.9,95.4,1256.0,54.7,72.5,14.2,3.4,59.9,41.7,34.5,3.6,7.8,0,No Fault,No Fault,0
DL1CQT1227,Mahindra,Scorpio,5,56710,16.5,92.9,1945.0,41.9,84.9,13.4,7.3,49.8,56.5,22.4,1.2,5.3,1,Tires,Low Tire Pressure,2
DL9CAN1339,Honda,Amaze,2,20788,24.7,88.3,2016.0,32.9,97.0,12.1,12.8,27.7,81.4,32.3,2.9,5.6,1,Electrical System,Charging Failure,6
DL11CUE4248,maruti suzuki,Dzire,10,116580,42.2,114.6,2334.0,64.2,,13.4,,22.5,78.1,31.0,2.9,9.5,1,Cooling System,Overheating,9
DL2CXW2141,Maruti Suzuki,Swift,8,92632,16.1,91.3,1815.0,46.2,70.6,14.4,10.4,44.2,50.3,34.0,1.7,7.5,0,No Fault,No Fault,0
DL7CWA2200,Tata,Harrier,8,92632,36.5,89.0,1755.0,67.6,91.2,13.0,10.0,42.0,40.6,23.5,0.9,9.0,1,Tires,Low Tire Pressure,1
DL11CSL7788,Maruti Suzuki,Swift,5,56710,15.2,101.0,747.0,39.6,92.8,12.4,10.4,51.6,31.9,24.8,0.9,8.6,1,Tires,Low Tire Pressure,1
DL11CRC6454,Mahindra,Scorpio,3,32762,16.4,97.5,601.4000570793102,52.7,83.0,14.4,12.2,17.1,61.8,34.4,1.9,5.7,1,Fuel System,Fuel Injector Clog,6
DL1CGY4702,Hyundai,Creta,7,80658,39.2,97.6,1959.0,43.0,99.3,11.8,4.9,56.6,47.3,31.3,2.1,7.7,1,Electrical System,Charging Failure,7
DL9CFW8662,Tata,Tiago,4,44736,20.4,104.5,2592.0,55.6,75.1,13.0,11.2,55.3,65.4,34.5,0.8,9.3,1,Transmission,Transmission Slip,8
DL4CZD6360,Tata,Nexon,1,8814,27.0,108.5,1768.0,46.5,94.5,14.1,7.6,19.4,54.6,34.3,2.8,9.2,1,Cooling System,Overheating,7
DL8CTH6633,Maruti Suzuki,Swift,1,8814,29.1,91.5,2385.0,51.4,86.9,12.4,10.7,39.1,89.5,23.9,1.5,8.2,1,Tires,Low Tire Pressure,1
DL11CCK5655,hyundai,Venue,10,116580,33.8,88.2,2128.0,34.4,93.7,12.0,6.5,55.0,60.1,33.0,2.0,7.5,1,Electrical System,Charging Failure,7
DL7CDG8238,Honda,City,9,104606,24.7,98.2,2116.0,25.6,84.7,12.9,6.2,51.2,36.2,31.1,0.8,7.4,1,Engine,Low Oil Pressure,10
DL6CCB3618,Maruti Suzuki,Baleno,13,152502,29.4,98.9,1568.0,47.8,76.2,12.9,8.9,49.3,21.5,34.6,3.7,7.9,1,Brake System,Worn Brakes,5
DL12CRZ9000,Hyundai,Creta,12,140528,36.2,95.9,2345.0,55.8,72.7,14.3,4.1,31.2,42.0,25.4,2.5,8.3,1,Tires,Low Tire Pressure,1
DL1CFN2545,Mahindra,Scorpio,2,20788,22.2,91.2,1249.0,61.1,89.7,12.7,4.2,27.7,81.3,32.3,3.7,10.3,0,No Fault,No Fault,0
DL9CYB7998,Mahindra,Thar,4,44736,27.2,94.0,941.0,18.4,94.7,13.6,10.7,59.2,41.0,34.4,1.7,7.4,1,Engine,Low Oil Pressure,10
DL4CPN3230,Maruti Suzuki,Baleno,4,44736,30.4,101.7,2446.0,39.9,96.3,12.9,12.2,31.0,10.2,31.8,2.6,11.2,1,Brake System,Worn Brakes,4
DL4CPK8292,Maruti Suzuki,Wagon R,7,80658,33.6,90.2,1225.0,36.7,90.0,12.8,12.0,23.3,95.5,31.5,1.0,8.9,0,No Fault,No Fault,0
DL3CTL1903,Tata,Nexon,8,92632,17.4,104.4,2343.0,63.8,85.9,14.0,4.2,34.1,40.8,31.5,2.8,10.3,1,Transmission,Transmission Slip,10
DL12CKM9284,Hyundai,i10,14,164476,33.5,103.2,731.0,67.2,94.9,14.2,9.3,25.2,15.4,33.7,0.6,10.8,1,Brake System,Worn Brakes,5
DL4CXJ1763,Maruti Suzuki,Dzire,9,104606,10.4,102.2,1061.0,30.9,98.0,13.3,16.9,50.3,69.0,32.9,1.7,10.1,1,Sensors,MAF Sensor Failure,5
DL7CDI3987,Maruti Suzuki,Dzire,10,116580,19.0,95.0,1939.0,37.6,89.2,12.8,11.4,24.1,36.3,28.8,1.6,8.7,1,Tires,Low Tire Pressure,1
DL5CVD2282,Hyundai,Venue,5,56710,30.7,100.8,2354.0,64.8,70.4,12.5,10.6,54.1,30.6,33.8,2.8,11.5,0,No Fault,No Fault,0
DL7COV6712,Maruti Suzuki,Wagon R,2,20788,28.3,103.9,1138.0,33.0,92.7,12.5,13.6,30.7,91.0,34.0,0.6,7.9,0,No Fault,No Fault,0
DL6CSH1081,Hyundai,Venue,11,128554,37.1,96.6,1943.0,37.8,75.4,12.9,3.8,19.4,39.0,34.2,2.2,8.5,0,No Fault,No Fault,0
DL10CSL2772,Maruti Suzuki,Swift,5,56710,38.9,104.1,1558.0,65.7,92.6,13.9,24.7,27.5,84.9,34.4,0.5,9.8,1,Sensors,MAF Sensor Failure,6
DL9COS6805,Mahindra,Thar,2,20788,25.2,89.3,1001.0,51.4,91.0,14.0,10.9,33.0,20.7,33.4,1.4,9.1,1,Brake System,Worn Brakes,4
DL4CBY7864,Maruti Suzuki,Wagon R,6,68684,19.3,107.5,1614.0,65.2,77.9,14.0,14.1,47.0,95.5,33.6,0.9,11.9,1,Cooling System,Overheating,8
DL9CYL6379,Hyundai,Venue,6,68684,22.7,102.2,1356.0,58.8,70.6,13.6,14.2,24.7,61.7,25.7,2.6,11.0,1,Tires,Low Tire Pressure,1
DL10CTF5977,Maruti Suzuki,Swift,13,152502,34.2,89.2,2895.0,63.6,70.4,13.5,8.4,15.4,32.7,33.7,1.5,6.3,1,Transmission,Transmission Slip,10
DL7CMU4623,Maruti Suzuki,Swift,11,128554,41.8,92.2,2319.0,66.3,98.0,11.7,5.6,20.8,82.9,35.0,2.9,7.2,1,Electrical System,Charging Failure,5
DL2CWV2352,Mahindra,XUV300,12,140528,32.6,94.6,979.0,45.7,90.8,14.0,6.7,15.9,40.0,25.4,2.5,7.3,1,Tires,Low Tire Pressure,2
DL8CHH7997,Maruti Suzuki,Swift,3,32762,20.5,90.8,2899.0,45.7,73.3,12.7,3.4,17.0,100.0,33.3,2.2,7.8,1,Transmission,Transmission Slip,9
DL12CVO9649,Honda,Amaze,10,116580,23.1,98.5,1894.0,52.5,72.1,14.4,4.5,15.4,82.4,26.4,2.6,7.2,1,Tires,Low Tire Pressure,3
DL7CSR2533,Hyundai,Creta,14,164476,19.7,94.6,1751.8279133251965,53.1,84.9,12.7,8.7,42.8,35.9,34.8,2.2,9.5,1,Fuel System,Fuel Injector Clog,4
DL12CJL3126,Maruti Suzuki,Baleno,12,140528,29.9,95.2,880.0,31.2,82.0,14.3,11.1,55.3,80.8,31.8,1.5,5.9,0,No Fault,No Fault,0
DL12CXT5739,Hyundai,Venue,3,32762,22.3,100.3,2055.0,45.1,74.4,11.9,12.2,35.3,93.9,34.6,1.7,9.6,1,Electrical System,Charging Failure,7
DL12CNH1933,Hyundai,Creta,12,140528,16.2,91.7,942.908391048695,29.4,81.3,13.8,14.3,47.6,65.5,33.0,1.5,7.1,1,Fuel System,Fuel Injector Clog,6
DL11CNW7610,Tata,Nexon,5,56710,36.7,100.4,1530.0,52.4,98.5,13.6,10.8,19.9,97.8,26.9,0.9,9.1,1,Tires,Low Tire Pressure,2
DL3CFQ2318,Hyundai,Venue,8,92632,22.0,103.3,1791.0,40.1,86.4,12.6,6.5,42.1,70.6,33.8,3.4,9.5,0,No Fault,No Fault,0
DL12CBT4984,Hyundai,Venue,1,8814,27.6,104.5,1575.9869917339101,58.0,75.2,14.2,12.8,34.8,31.2,31.2,0.9,11.8,1,Fuel System,Fuel Injector Clog,4
DL12CSD4920,Hyundai,i10,3,32762,44.2,96.6,1564.0,58.7,88.8,14.4,20.1,18.3,55.6,32.8,2.6,9.1,1,Sensors,MAF Sensor Failure,6
DL11CMX4396,Maruti Suzuki,Baleno,13,152502,32.5,109.0,1799.0,48.6,84.0,14.2,4.6,27.2,71.4,31.4,3.2,8.0,1,Cooling System,Overheating,8
DL10CNH7028,Maruti Suzuki,Baleno,4,44736,37.6,104.6,1021.0,65.7,90.2,13.7,10.2,54.7,51.4,32.1,0.5,11.4,0,No Fault,No Fault,0
DL12CLW7066,Maruti Suzuki,Wagon R,2,20788,10.4,96.3,1733.0,66.9,79.2,12.6,8.7,52.4,75.7,34.2,3.2,9.1,0,No Fault,No Fault,0
DL1CSN8066,Maruti Suzuki,Wagon R,14,164476,12.1,110.1,1212.0,60.8,82.1,12.9,14.9,57.9,73.6,32.9,1.6,11.0,1,Cooling System,Overheating,8
DL1CRF3478,Maruti Suzuki,Dzire,14,164476,19.1,95.1,726.0,64.4,93.1,12.6,11.8,35.4,46.6,31.8,1.1,6.2,0,No Fault,No Fault,0
DL4CTK8778,Hyundai,Creta,3,32762,17.1,96.7,2444.0,41.2,92.6,13.1,4.6,26.6,69.2,31.7,3.5,8.4,0,No Fault,No Fault,0
DL1CUR5000,Hyundai,i10,7,80658,26.9,103.8,715.032432726742,34.7,87.2,12.4,6.4,26.4,88.6,32.1,3.5,8.8,1,Fuel System,Fuel Injector Clog,5
DL11CKA7232,Tata,Tiago,10,116580,12.8,103.5,1573.0,45.8,78.0,14.4,5.1,29.3,83.5,23.1,3.3,10.9,1,Tires,Low Tire Pressure,3
DL10CPN5113,Maruti Suzuki,Baleno,5,56710,35.4,105.4,2436.0,32.1,76.5,11.8,7.3,23.3,58.6,33.8,1.4,11.6,1,Electrical System,Charging Failure,5
DL8CQK2620,Maruti Suzuki,Swift,14,164476,35.7,114.1,962.0,59.7,99.8,13.0,9.3,37.3,60.8,34.6,3.0,6.4,1,Cooling System,Overheating,7
DL8CNH2530,Hyundai,i10,10,116580,36.8,96.6,1516.0,57.4,87.0,14.1,3.5,53.7,77.0,31.7,2.9,6.2,0,No Fault,No Fault,0
DL4CIS9859,Maruti Suzuki,Swift,4,44736,34.6,89.3,1222.0,64.6,86.5,14.2,3.3,47.4,50.2,27.8,0.6,8.0,1,Tires,Low Tire Pressure,2
DL9CYS4518,Maruti Suzuki,Baleno,7,80658,18.9,98.9,1301.0,57.5,96.7,14.0,13.0,40.3,51.8,31.2,1.1,7.6,0,No Fault,No Fault,0
DL1CYG7232,Maruti Suzuki,Swift,3,32762,37.1,90.1,1081.0,40.2,75.2,12.5,11.5,37.6,22.7,33.9,3.1,9.7,1,Brake System,Worn Brakes,5
DL2CCB8374,Maruti Suzuki,Wagon R,8,92632,12.9,92.6,1162.0,65.8,76.2,13.9,8.7,58.4,39.7,23.7,1.0,8.8,1,Tires,Low Tire Pressure,3
DL1CGA7768,Maruti Suzuki,Baleno,7,80658,27.4,95.1,1212.0,65.8,89.8,13.8,16.5,18.9,45.0,33.1,1.0,10.2,1,Sensors,MAF Sensor Failure,5
DL3CNW6258,Maruti Suzuki,Dzire,14,164476,12.6,108.8,1992.0,31.5,86.8,14.1,6.8,46.8,85.5,31.6,3.3,6.5,1,Cooling System,Overheating,9
DL9CTT6284,tata,Tiago,5,56710,17.6,89.5,1696.6146854532262,28.1,,12.5,,19.4,87.2,33.7,3.6,8.4,1,Fuel System,Fuel Injector Clog,6
DL7CLB3554,Tata,Nexon,4,44736,27.4,96.7,1446.0,32.2,70.4,14.0,14.0,36.9,73.3,34.8,1.0,6.2,0,No Fault,No Fault,0
DL11CNO8500,Honda,City,2,20788,12.3,94.9,1993.0,23.7,72.9,14.4,7.1,43.3,68.3,31.6,2.0,6.8,1,Engine,Low Oil Pressure,10
DL11CQA8221,Hyundai,Creta,2,20788,25.1,94.7,991.966314093699,62.8,84.0,12.8,8.0,30.6,68.0,31.3,0.8,5.7,1,Fuel System,Fuel Injector Clog,4
DL5CBO5883,Maruti Suzuki,Wagon R,6,68684,44.8,113.2,1424.0,41.6,74.3,12.5,6.9,31.4,52.0,33.5,2.9,10.7,1,Cooling System,Overheating,8
DL7CIL8022,Maruti Suzuki,Dzire,2,20788,17.0,95.8,1372.0,31.9,94.3,13.9,12.1,51.2,5.5,32.6,1.6,9.8,1,Brake System,Worn Brakes,4
DL10CIU2495,hyundai,Venue,3,32762,24.7,100.9,2101.0,58.5,,12.9,,34.4,81.4,22.8,0.7,8.3,1,Tires,Low Tire Pressure,2
DL6CMU4352,Maruti Suzuki,Baleno,10,116580,38.7,93.5,3647.0,38.2,80.9,14.4,3.1,34.7,43.5,32.9,1.0,6.0,1,Transmission,Transmission Slip,9
DL7CWF6064,Hyundai,Venue,13,152502,18.9,96.8,2273.0,60.9,97.6,14.1,3.7,59.1,90.8,22.7,2.0,9.8,1,Tires,Low Tire Pressure,1
DL1CJG2384,Mahindra,XUV300,10,116580,43.2,89.8,751.0,26.9,98.6,14.2,14.9,28.6,41.7,33.8,2.5,6.5,1,Engine,Low Oil Pressure,10
DL5CBH9215,Hyundai,Venue,11,128554,36.2,88.1,1568.0,34.6,94.7,14.1,13.1,33.2,68.6,27.4,1.9,8.1,1,Tires,Low Tire Pressure,3
DL8CEV7131,Mahindra,Thar,10,116580,11.0,99.2,1200.0,30.0,72.7,14.1,12.2,32.7,88.7,34.5,2.5,10.6,0,No Fault,No Fault,0
DL8CXG8754,Maruti Suzuki,Swift,11,128554,14.9,102.9,1893.0,50.7,74.4,13.9,7.4,42.4,71.5,32.1,1.1,6.2,0,No Fault,No Fault,0
DL2COG2395,Hyundai,Creta,2,20788,16.4,116.3,1699.0,61.6,83.3,12.7,10.9,17.8,63.4,33.4,3.1,6.0,1,Cooling System,Overheating,7
DL9CWU6516,Hyundai,i10,11,128554,36.0,103.8,2261.0,39.2,76.4,13.5,25.0,18.7,76.1,33.2,2.7,10.7,1,Sensors,MAF Sensor Failure,6
DL6CJM8041,Maruti Suzuki,Wagon R,12,140528,18.7,97.4,1394.0,48.3,95.8,13.0,8.0,45.1,57.7,31.6,3.1,6.0,0,No Fault,No Fault,0
DL5COM6300,Hyundai,i10,6,68684,19.7,111.9,1326.0,36.3,91.3,14.4,4.2,34.9,89.5,31.3,3.8,6.9,1,Cooling System,Overheating,7
DL10CMZ4496,Hyundai,i10,4,44736,42.7,104.7,1660.298601730149,42.4,80.3,13.1,12.4,42.0,94.0,32.0,3.7,7.4,1,Fuel System,Fuel Injector Clog,4
DL11CRS8590,Hyundai,i10,3,32762,27.7,92.1,701.0,31.6,71.4,11.6,14.0,19.5,75.7,33.5,2.5,9.3,1,Electrical System,Charging Failure,6
DL2CUL2524,Mahindra,Scorpio,8,92632,21.3,96.7,1769.0,53.2,91.9,14.4,17.9,16.2,44.9,34.6,0.5,7.3,1,Sensors,MAF Sensor Failure,6
DL10CMZ1131,Maruti Suzuki,Dzire,2,20788,28.9,93.7,871.0,27.4,82.0,13.1,13.2,24.1,63.1,31.3,2.1,10.2,1,Engine,Low Oil Pressure,10
DL11CCG1345,Mahindra,Scorpio,1,8814,28.0,104.1,1864.0,34.4,86.2,14.4,4.1,36.0,48.2,24.4,1.1,7.4,1,Tires,Low Tire Pressure,1
DL7CYM7829,Hyundai,Creta,4,44736,10.7,100.5,2024.0,42.4,96.9,14.3,5.2,45.4,13.7,33.1,2.0,8.0,1,Brake System,Worn Brakes,4
DL9CFC7551,Maruti Suzuki,Baleno,11,128554,24.1,105.7,1358.0,33.0,97.3,12.2,8.2,25.8,89.7,33.5,2.6,5.4,1,Electrical System,Charging Failure,6
DL2CNG5988,Mahindra,Thar,7,80658,22.4,103.7,1799.0,58.2,82.7,12.7,10.8,16.8,77.8,34.7,2.0,9.4,0,No Fault,No Fault,0
DL10CVO2603,maruti suzuki,Dzire,1,8814,30.7,102.4,1481.0,21.7,99.8,13.5,5.1,51.0,67.2,32.4,3.2,7.2,1,Engine,Low Oil Pressure,10
DL10CJW9697,Tata,Nexon,5,56710,37.3,98.9,1975.5721053718444,39.8,89.8,13.6,6.4,18.6,99.6,34.6,3.9,10.0,1,Fuel System,Fuel Injector Clog,6
DL7COU4799,Maruti Suzuki,Swift,7,80658,10.0,90.9,1900.0,50.3,83.7,13.2,13.5,28.8,95.6,25.1,0.7,8.2,1,Tires,Low Tire Pressure,1
DL9CTE7765,Tata,Nexon,14,164476,35.6,96.3,815.0,18.1,88.9,14.0,6.9,37.2,97.9,31.0,3.7,6.1,1,Engine,Low Oil Pressure,10
DL5CEZ5635,Tata,Harrier,6,68684,33.7,103.0,1510.0,57.5,79.4,11.9,13.8,28.4,89.1,32.0,3.9,9.4,1,Electrical System,Charging Failure,5
DL7CLV2802,Maruti Suzuki,Baleno,4,44736,25.4,99.0,2782.0,59.8,77.4,12.5,5.0,38.5,54.0,33.9,1.6,6.9,1,Transmission,Transmission Slip,10
DL7CJZ3445,hyundai,Creta,8,92632,30.7,99.8,1105.0,67.9,,14.0,,35.5,40.1,26.5,2.4,5.9,1,Tires,Low Tire Pressure,1
DL9CVA2215,Mahindra,XUV300,10,116580,33.1,96.7,1572.0,67.6,93.7,12.6,11.4,42.5,65.6,32.5,1.5,9.6,0,No Fault,No Fault,0
DL11CMP4537,Tata,Nexon,9,104606,19.0,96.4,1809.0,67.8,93.8,13.0,6.4,55.0,41.5,31.3,1.0,7.2,0,No Fault,No Fault,0
DL10CHD9009,Hyundai,i10,1,8814,32.4,91.3,1279.0,55.2,73.9,13.4,12.3,57.0,15.4,34.1,3.6,5.4,1,Brake System,Worn Brakes,3
DL3CPY7922,Tata,Harrier,2,20788,28.0,90.9,1164.0,34.8,96.5,12.9,3.6,34.5,43.8,33.3,3.0,10.2,0,No Fault,No Fault,0
DL5CTQ2426,hyundai,Venue,10,116580,32.2,102.5,851.0,35.6,,12.7,,47.2,30.7,32.8,1.2,8.7,0,No Fault,No Fault,0
DL7CCF2209,Maruti Suzuki,Dzire,13,152502,34.5,89.5,801.0,41.1,87.2,13.4,12.7,39.8,79.6,33.7,3.4,5.4,0,No Fault,No Fault,0
DL9CSZ3192,Honda,Amaze,14,164476,26.8,102.4,1767.0,49.5,70.6,14.3,3.5,54.2,73.5,32.1,1.9,10.8,0,No Fault,No Fault,0
